Date,2x LETF Change,3x LETF Change
2019-03-01,1.35881,2.06164
2019-02-28,-0.52324,-0.80118
2019-02-27,-0.08713,-0.14737
2019-02-26,-0.16527,-0.25199
2019-02-25,0.26164,0.40059
2019-02-22,1.26292,1.91233
2019-02-21,-0.71898,-1.10497
2019-02-20,0.37845,0.57705
2019-02-19,0.309,0.45084
2019-02-15,2.17391,3.2816
2019-02-14,-0.49367,-0.77008
2019-02-13,0.61411,0.9103
2019-02-12,2.57527,3.87454
2019-02-11,0.12057,0.18484
2019-02-08,0.20446,0.27804
2019-02-07,-1.88748,-2.81468
2019-02-06,-0.40865,-0.64877
2019-02-05,0.91642,1.38353
2019-02-04,1.35612,2.01296
2019-02-01,0.17679,0.30169
2019-01-31,1.72267,2.57082
2019-01-30,3.13354,4.68477
2019-01-29,-0.3017,-0.44654
2019-01-28,-1.57103,-2.37346
2019-01-25,1.68517,2.5329
2019-01-24,0.22454,0.34887
2019-01-23,0.41172,0.62688
2019-01-22,-2.80133,-4.22671
2019-01-18,2.63055,3.94408
2019-01-17,1.48869,2.21995
2019-01-16,0.44861,0.64201
2019-01-15,2.15908,3.23436
2019-01-14,-1.06801,-1.59144
2019-01-11,-0.03022,-0.05215
2019-01-10,0.84307,1.29424
2019-01-09,0.88124,1.31121
2019-01-08,1.92167,2.86265
2019-01-07,1.4086,2.10793
2019-01-04,6.83413,10.2572
2019-01-03,-4.91662,-7.40316
2019-01-02,0.22644,0.34552
2018-12-31,1.72206,2.5997
2018-12-28,-0.24073,-0.38258
2018-12-27,1.66871,2.5347
2018-12-26,9.63532,14.4337
2018-12-24,-5.41071,-8.12183
2018-12-21,-4.13625,-6.21839
2018-12-20,-3.20094,-4.78754
2018-12-19,-3.06144,-4.59459
2018-12-18,-0.03112,0.0
2018-12-17,-4.11817,-6.23416
2018-12-14,-3.78063,-5.71087
2018-12-13,-0.05739,-0.04777
2018-12-12,1.06342,1.60155
2018-12-11,-0.04831,-0.09697
2018-12-10,0.34907,0.5117
2018-12-07,-4.65052,-6.98096
2018-12-06,-0.29499,-0.4288
2018-12-04,-6.4747,-9.71883
2018-12-03,2.27493,3.28283
2018-11-30,1.55816,2.48005
2018-11-29,-0.428,-0.64281
2018-11-28,4.59802,6.89418
2018-11-27,0.6477,0.94798
2018-11-26,3.1368,4.67086
2018-11-23,-1.31843,-1.96916
2018-11-21,0.60554,0.88559
2018-11-20,-3.65775,-5.45372
2018-11-19,-3.35601,-5.0086
2018-11-16,0.46754,0.67085
2018-11-15,2.13039,3.21644
2018-11-14,-1.44796,-2.2062
2018-11-13,-0.32473,-0.45662
2018-11-12,-3.90083,-5.91244
2018-11-09,-1.84634,-2.74572
2018-11-08,-0.43206,-0.6523
2018-11-07,4.23878,6.34854
2018-11-06,1.26084,1.86296
2018-11-05,1.11212,1.69861
2018-11-02,-1.25,-1.9013
2018-11-01,2.08732,3.12844
2018-10-31,2.16035,3.22947
2018-10-30,3.0911,4.69048
2018-10-29,-1.27938,-1.96078
2018-10-26,-3.48486,-5.22124
2018-10-25,3.66964,5.5335
2018-10-24,-6.16603,-9.2777
2018-10-23,-1.08256,-1.66632
2018-10-22,-0.8811,-1.29523
2018-10-19,-0.08716,-0.1232
2018-10-18,-2.89463,-4.34099
2018-10-17,-0.03384,-0.09812
2018-10-16,4.30677,6.45498
2018-10-15,-1.17739,-1.78498
2018-10-12,2.83408,4.25668
2018-10-11,-4.20962,-6.21866
2018-10-10,-6.53605,-9.87163
2018-10-09,-0.2483,-0.3603
2018-10-08,-0.06404,-0.12594
2018-10-05,-1.12386,-1.68052
2018-10-04,-1.61956,-2.43355
2018-10-03,0.13254,0.19021
2018-10-02,-0.09347,-0.1209
2018-10-01,0.70599,1.06476
2018-09-28,0.0,0.0
2018-09-27,0.55214,0.82717
2018-09-26,-0.74376,-1.06216
2018-09-25,-0.2499,-0.39889
2018-09-24,-0.70565,-1.06383
2018-09-21,-0.1007,-0.13708
2018-09-20,1.55771,2.33211
2018-09-19,0.22867,0.35193
2018-09-18,1.07595,1.60915
2018-09-17,-1.11908,-1.70475
2018-09-14,0.06309,0.12317
2018-09-13,1.10022,1.60915
2018-09-12,0.05584,0.08948
2018-09-11,0.73122,1.12197
2018-09-10,0.3629,0.54585
2018-09-07,-0.4336,-0.65076
2018-09-06,-0.68581,-1.05527
2018-09-05,-0.563,-0.85121
2018-09-04,-0.33194,-0.49409
2018-08-31,0.03162,0.05297
2018-08-30,-0.88544,-1.34123
2018-08-29,1.14123,1.70062
2018-08-28,0.04757,0.07091
2018-08-27,1.54589,2.32178
2018-08-24,1.22249,1.8474
2018-08-23,-0.34113,-0.53289
2018-08-22,-0.08926,-0.12846
2018-08-21,0.41558,0.60931
2018-08-20,0.46664,0.70658
2018-08-17,0.67584,1.01427
2018-08-16,1.61642,2.40431
2018-08-15,-1.49328,-2.23768
2018-08-14,1.27841,1.91644
2018-08-13,-0.80398,-1.21166
2018-08-10,-1.36527,-2.05822
2018-08-09,-0.26906,-0.40628
2018-08-08,-0.06518,-0.09225
2018-08-07,0.56539,0.83721
2018-08-06,0.718,1.07183
2018-08-03,0.93294,1.41114
2018-08-02,0.98419,1.47059
2018-08-01,-0.23498,-0.34709
2018-07-31,0.97449,1.46742
2018-07-30,-1.13931,-1.73044
2018-07-27,-1.32264,-1.97889
2018-07-26,-0.61617,-0.95203
2018-07-25,1.79811,2.70322
2018-07-24,0.96259,1.43913
2018-07-23,0.3559,0.52786
2018-07-20,-0.20296,-0.2924
2018-07-19,-0.78866,-1.19414
2018-07-18,0.41281,0.62016
2018-07-17,0.78967,1.17647
2018-07-16,-0.20337,-0.31274
2018-07-13,0.20379,0.31373
2018-07-12,1.74514,2.59505
2018-07-11,-1.43064,-2.1264
2018-07-10,0.68593,1.01432
2018-07-09,1.80691,2.71706
2018-07-06,1.69552,2.55604
2018-07-05,1.72476,2.60103
2018-07-03,-0.95698,-1.50328
2018-07-02,0.57569,0.89724
2018-06-29,0.1712,0.23555
2018-06-28,1.22218,1.85387
2018-06-27,-1.72986,-2.61257
2018-06-26,0.43208,0.6413
2018-06-25,-2.74884,-4.13934
2018-06-22,0.36022,0.55636
2018-06-21,-1.27505,-1.91997
2018-06-20,0.16507,0.40584
2018-06-19,-0.80152,-1.22269
2018-06-18,-0.43762,-0.65711
2018-06-15,-0.19697,-0.2978
2018-06-14,0.52514,0.78031
2018-06-13,-0.79426,-1.20577
2018-06-12,0.34279,0.51659
2018-06-11,0.2061,0.29892
2018-06-08,0.61344,0.94548
2018-06-07,-0.12081,-0.22079
2018-06-06,1.70265,2.57361
2018-06-05,0.14062,0.20631
2018-06-04,0.89563,1.33807
2018-06-01,2.15599,3.25993
2018-05-31,-1.34942,-2.05117
2018-05-30,2.58526,3.84278
2018-05-29,-2.31933,-3.47605
2018-05-25,-0.4635,-0.69459
2018-05-24,-0.43486,-0.64826
2018-05-23,0.6341,0.96425
2018-05-22,-0.62128,-0.95504
2018-05-21,1.46794,2.20853
2018-05-18,-0.51962,-0.78462
2018-05-17,-0.14314,-0.21858
2018-05-16,0.85717,1.2859
2018-05-15,-1.37047,-2.05709
2018-05-14,0.16044,0.25253
2018-05-11,0.42069,0.60699
2018-05-10,1.89712,2.83019
2018-05-09,1.94328,2.92023
2018-05-08,-0.05576,-0.08955
2018-05-07,0.68301,1.01764
2018-05-04,2.58182,3.88402
2018-05-03,-0.44907,-0.6922
2018-05-02,-1.44081,-2.17566
2018-05-01,0.48259,0.75121
2018-04-30,-1.63812,-2.47414
2018-04-27,0.22388,0.33751
2018-04-26,2.05636,3.08489
2018-04-25,0.37267,0.53634
2018-04-24,-2.68737,-4.02126
2018-04-23,0.0,-0.00739
2018-04-20,-1.70917,-2.56585
2018-04-19,-1.14745,-1.72864
2018-04-18,0.15383,0.23627
2018-04-17,2.1255,3.18418
2018-04-16,1.61518,2.42139
2018-04-13,-0.57884,-0.87752
2018-04-12,1.64168,2.45916
2018-04-11,-1.09808,-1.66244
2018-04-10,3.32622,5.00706
2018-04-09,0.74248,1.08286
2018-04-06,-4.39899,-6.59317
2018-04-05,1.40165,2.06469
2018-04-04,2.28616,3.46546
2018-04-03,2.53278,3.7856
2018-04-02,-4.46911,-6.72495
2018-03-29,2.72931,4.13152
2018-03-28,-0.58145,-0.8853
2018-03-27,-3.4615,-5.20077
2018-03-26,5.4246,8.12729
2018-03-23,-4.21351,-6.30884
2018-03-22,-5.04172,-7.5843
2018-03-21,-0.50875,-0.59983
2018-03-20,0.30439,0.43434
2018-03-19,-2.83577,-4.27764
2018-03-16,0.31414,0.50539
2018-03-15,-0.17422,-0.26211
2018-03-14,-1.08565,-1.64595
2018-03-13,-1.27594,-1.90637
2018-03-12,-0.263,-0.40048
2018-03-09,3.46735,5.20444
2018-03-08,0.93027,1.37767
2018-03-07,-0.08852,-0.13764
2018-03-06,0.525,0.79035
2018-03-05,2.2101,3.29411
2018-03-02,1.02913,1.53414
2018-03-01,-2.70004,-3.99309
2018-02-28,-2.17772,-3.30739
2018-02-27,-2.52344,-3.78614
2018-02-26,2.35602,3.54388
2018-02-23,3.20605,4.814
2018-02-22,0.19852,0.27564
2018-02-21,-1.0889,-1.6542
2018-02-20,-1.19058,-1.76169
2018-02-16,0.07944,0.12306
2018-02-15,2.45049,3.64945
2018-02-14,2.73107,4.09383
2018-02-13,0.52292,0.78797
2018-02-12,2.79324,4.15828
2018-02-09,3.04649,4.57518
2018-02-08,-7.50229,-11.25404
2018-02-07,-1.02327,-1.51455
2018-02-06,3.56373,5.25955
2018-02-05,-8.2358,-12.31961
2018-02-02,-4.2597,-6.36697
2018-02-01,-0.13165,-0.18315
2018-01-31,0.09884,0.14674
2018-01-30,-2.15972,-3.25906
2018-01-29,-1.34362,-2.02243
2018-01-26,2.3517,3.54635
2018-01-25,0.09774,0.13826
2018-01-24,-0.1139,-0.17994
2018-01-23,0.42487,0.646
2018-01-22,1.61063,2.40486
2018-01-19,0.87095,1.3153
2018-01-18,-0.32554,-0.49863
2018-01-17,1.87941,2.81277
2018-01-16,-0.70928,-1.06498
2018-01-12,1.33482,2.00446
2018-01-11,1.40564,2.08588
2018-01-10,-0.251,-0.3487
2018-01-09,0.33869,0.47588
2018-01-08,0.3311,0.48476
2018-01-05,1.38693,2.0952
2018-01-04,0.82836,1.23558
2018-01-03,1.27187,1.9027
2018-01-02,1.6132,2.47294
2017-12-29,-0.9892,-1.53155
2017-12-28,0.37347,0.54652
2017-12-27,0.1551,0.23474
2017-12-26,-0.3636,-0.31908
2017-12-22,-0.09989,-0.14868
2017-12-21,0.37371,0.54823
2017-12-20,-0.13654,-0.22013
2017-12-19,-0.66908,-0.98474
2017-12-18,1.09689,1.60795
2017-12-15,1.77691,2.6933
2017-12-14,-0.81203,-1.20352
2017-12-13,-0.08298,-0.14487
2017-12-12,0.31447,0.45822
2017-12-11,0.62355,0.94714
2017-12-08,1.11038,1.67222
2017-12-07,0.60589,0.89636
2017-12-06,-0.01893,-0.03772
2017-12-05,-0.7422,-1.12402
2017-12-04,-0.22497,-0.32656
2017-12-01,-0.41075,-0.60469
2017-11-30,1.69942,2.52544
2017-11-29,-0.06641,-0.08318
2017-11-28,1.98355,2.9559
2017-11-27,-0.07735,-0.10094
2017-11-24,0.41748,0.61759
2017-11-22,-0.1551,-0.23401
2017-11-21,1.29615,1.94012
2017-11-20,0.26583,0.38314
2017-11-17,-0.53858,-0.79181
2017-11-16,1.68276,2.51656
2017-11-15,-1.06393,-1.59778
2017-11-14,-0.44135,-0.65876
2017-11-13,0.1867,0.28651
2017-11-10,-0.10797,-0.1747
2017-11-09,-0.72111,-1.09217
2017-11-08,0.2932,0.42614
2017-11-07,-0.06837,-0.07097
2017-11-06,0.26439,0.38782
2017-11-03,0.64058,0.95109
2017-11-02,0.0493,0.05589
2017-11-01,0.29668,0.46586
2017-10-31,0.20811,0.28204
2017-10-30,-0.6498,-0.94965
2017-10-27,1.61064,2.41064
2017-10-26,0.24067,0.3444
2017-10-25,-0.95352,-1.40674
2017-10-24,0.32885,0.47937
2017-10-23,-0.80071,-1.20385
2017-10-20,1.02866,1.54022
2017-10-19,0.05996,0.09789
2017-10-18,0.15012,0.22884
2017-10-17,0.13027,0.18848
2017-10-16,0.32171,0.51054
2017-10-13,0.19138,0.26424
2017-10-12,-0.33129,-0.50928
2017-10-11,0.3425,0.52832
2017-10-10,0.47571,0.69837
2017-10-09,-0.36305,-0.54573
2017-10-06,-0.17115,-0.24744
2017-10-05,1.15071,1.71141
2017-10-04,0.245,0.37895
2017-10-03,0.43059,0.65274
2017-10-02,0.78529,1.14892
2017-09-29,0.72856,1.10072
2017-09-28,0.26088,0.39158
2017-09-27,0.70408,1.21543
2017-09-26,0.04205,0.02643
2017-09-25,-0.45003,-0.68247
2017-09-22,0.10477,0.17539
2017-09-21,-0.60398,-0.93774
2017-09-20,0.11468,0.17405
2017-09-19,0.20894,0.3317
2017-09-18,0.3144,0.42936
2017-09-15,0.35759,0.58181
2017-09-14,-0.14703,-0.26376
2017-09-13,0.13671,0.2202
2017-09-12,0.67761,1.01469
2017-09-11,2.15228,3.23431
2017-09-08,-0.29117,-0.44813
2017-09-07,-0.01078,-0.01838
2017-09-06,0.62934,0.93243
2017-09-05,-1.50689,-2.28207
2017-09-01,0.37546,0.59891
2017-08-31,1.15017,1.71682
2017-08-30,0.95301,1.42305
2017-08-29,0.19756,0.27232
2017-08-28,0.07689,0.141
2017-08-25,0.3638,0.5293
2017-08-24,-0.41717,-0.62907
2017-08-23,-0.6977,-1.0407
2017-08-22,2.00156,2.98593
2017-08-21,0.21172,0.33618
2017-08-18,-0.35532,-0.55376
2017-08-17,-3.09877,-4.63537
2017-08-16,0.32383,0.48508
2017-08-15,-0.05394,-0.09133
2017-08-14,2.00286,3.00395
2017-08-11,0.26481,0.38769
2017-08-10,-2.83049,-4.23683
2017-08-09,-0.05358,-0.10852
2017-08-08,-0.46928,-0.70043
2017-08-07,0.32099,0.48728
2017-08-04,0.3759,0.5534
2017-08-03,-0.39581,-0.60417
2017-08-02,0.10709,0.17156
2017-08-01,0.47342,0.71874
2017-07-31,-0.15041,-0.22687
2017-07-28,-0.25718,-0.40687
2017-07-27,-0.18184,-0.27051
2017-07-26,0.0321,0.05413
2017-07-25,0.5595,0.85523
2017-07-24,-0.1933,-0.31755
2017-07-21,-0.09656,-0.12691
2017-07-20,-0.01073,-0.03613
2017-07-19,1.0734,1.61014
2017-07-18,0.11941,0.17504
2017-07-17,-0.02171,-0.02764
2017-07-14,0.9311,1.39223
2017-07-13,0.3628,0.56375
2017-07-12,1.47256,2.17944
2017-07-11,-0.16706,-0.23935
2017-07-10,0.18969,0.2688
2017-07-07,1.27698,1.9084
2017-07-06,-1.81959,-2.71351
2017-07-05,0.33396,0.46862
2017-07-03,0.44728,0.69351
2017-06-30,0.32533,0.46449
2017-06-29,-1.73079,-2.58286
2017-06-28,1.78411,2.67131
2017-06-27,-1.6227,-2.43626
2017-06-26,0.06628,0.08506
2017-06-23,0.28802,0.45571
2017-06-22,-0.08854,-0.14221
2017-06-21,-0.19883,-0.17971
2017-06-20,-1.3512,-2.02142
2017-06-19,1.66168,2.49962
2017-06-16,0.05542,0.07618
2017-06-15,-0.41943,-0.63312
2017-06-14,-0.20927,-0.30161
2017-06-13,0.9563,1.41414
2017-06-12,-0.1776,-0.28585
2017-06-09,-0.18834,-0.25661
2017-06-08,0.05543,0.07618
2017-06-07,0.34483,0.50674
2017-06-06,-0.57509,-0.8437
2017-06-05,-0.23171,-0.36831
2017-06-02,0.72238,1.10771
2017-06-01,1.5461,2.29527
2017-05-31,-0.07894,-0.11707
2017-05-30,-0.2138,-0.33051
2017-05-26,0.05629,0.11682
2017-05-25,0.92035,1.36175
2017-05-24,0.47951,0.72547
2017-05-23,0.37818,0.54957
2017-05-22,1.01875,1.54262
2017-05-19,1.34929,2.01884
2017-05-18,0.74468,1.09902
2017-05-17,-3.58974,-5.38711
2017-05-16,-0.11383,-0.1581
2017-05-15,0.98862,1.46479
2017-05-12,-0.30942,-0.44942
2017-05-11,-0.37676,-0.56604
2017-05-10,0.29772,0.42874
2017-05-09,-0.20569,-0.30811
2017-05-08,0.01143,0.02984
2017-05-05,0.80645,1.21794
2017-05-04,0.13844,0.18152
2017-05-03,-0.2302,-0.35182
2017-05-02,0.20761,0.34274
2017-05-01,0.37046,0.51693
2017-04-28,-0.40355,-0.58434
2017-04-27,0.13855,0.18171
2017-04-26,-0.11533,-0.17142
2017-04-25,1.20215,1.81613
2017-04-24,2.17028,3.24153
2017-04-21,-0.62804,-0.91319
2017-04-20,1.54013,2.26481
2017-04-19,-0.34772,-0.50208
2017-04-18,-0.5841,-0.87878
2017-04-17,1.72184,2.57357
2017-04-13,-1.36347,-2.05265
2017-04-12,-0.77142,-1.13565
2017-04-11,-0.27222,-0.41874
2017-04-10,0.13036,0.19924
2017-04-07,-0.17745,-0.25118
2017-04-06,0.46351,0.66372
2017-04-05,-0.60248,-0.91848
2017-04-04,0.13012,0.20931
2017-04-03,-0.33011,-0.48933
2017-03-31,-0.45769,-0.69248
2017-03-30,0.59025,0.88633
2017-03-29,0.23666,0.35573
2017-03-28,1.4404,2.17077
2017-03-27,-0.21559,-0.31976
2017-03-24,-0.1674,-0.26565
2017-03-23,-0.21477,-0.32835
2017-03-22,0.27519,0.55391
2017-03-21,-2.48512,-3.7036
2017-03-20,-0.37196,-0.60177
2017-03-17,-0.28975,-0.40616
2017-03-16,-0.33499,-0.48514
2017-03-15,1.67959,2.49653
2017-03-14,-0.68821,-1.01518
2017-03-13,0.11678,0.19511
2017-03-10,0.65828,0.9751
2017-03-09,0.17664,0.23929
2017-03-08,-0.41046,-0.62009
2017-03-07,-0.58295,-0.86066
2017-03-06,-0.64867,-0.99422
2017-03-03,0.10436,0.15239
2017-03-02,-1.18025,-1.74676
2017-03-01,2.76731,4.13732
2017-02-28,-0.52712,-0.77359
2017-02-27,0.24659,0.34154
2017-02-24,0.31806,0.49927
2017-02-23,0.10613,0.15627
2017-02-22,-0.20007,-0.31156
2017-02-21,1.1909,1.79734
2017-02-17,0.32258,0.48858
2017-02-16,-0.15508,-0.23307
2017-02-15,1.01217,1.51711
2017-02-14,0.8384,1.27493
2017-02-13,1.09323,1.63905
2017-02-10,0.73002,1.07467
2017-02-09,1.18943,1.77737
2017-02-08,0.20073,0.28553
2017-02-07,0.03765,0.0686
2017-02-06,-0.42489,-0.63633
2017-02-03,1.44523,2.18261
2017-02-02,0.12694,0.18597
2017-02-01,0.07622,0.12822
2017-01-31,-0.13954,-0.26725
2017-01-30,-1.21554,-1.80212
2017-01-27,-0.2001,-0.26174
2017-01-26,-0.16232,-0.21555
2017-01-25,1.63706,2.38222
2017-01-24,1.29837,1.96694
2017-01-23,-0.53702,-0.811
2017-01-20,0.68229,1.00902
2017-01-19,-0.72843,-1.08056
2017-01-18,0.38486,0.55515
2017-01-17,-0.62468,-0.91271
2017-01-13,0.38393,0.55312
2017-01-12,-0.44592,-0.64286
2017-01-11,0.56374,0.84886
2017-01-10,-0.01281,-0.01167
2017-01-09,-0.69966,-1.073
2017-01-06,0.7433,1.14402
2017-01-05,-0.15355,-0.23547
2017-01-04,1.17815,1.76027
2017-01-03,1.64495,2.51645
2016-12-30,-0.88692,-1.36832
2016-12-29,-0.05214,-0.08456
2016-12-28,-1.65385,-2.47758
2016-12-27,0.45074,0.6652
2016-12-23,0.27118,0.39347
2016-12-22,-0.36027,-0.53368
2016-12-21,-0.62652,-0.75318
2016-12-20,0.74713,1.11866
2016-12-19,0.40093,0.59878
2016-12-16,-0.36082,-0.53591
2016-12-15,0.79231,1.16855
2016-12-14,-1.63536,-2.43329
2016-12-13,1.33351,2.01463
2016-12-12,-0.2325,-0.34668
2016-12-09,1.20261,1.7881
2016-12-08,0.44643,0.6734
2016-12-07,2.65534,3.98561
2016-12-06,0.66486,1.01608
2016-12-05,1.18067,1.76725
2016-12-02,0.08244,0.11796
2016-12-01,-0.70941,-1.06315
2016-11-30,-0.50224,-0.74633
2016-11-29,0.32684,0.47834
2016-11-28,-1.01105,-1.55328
2016-11-25,0.77435,1.17195
2016-11-23,0.14966,0.24519
2016-11-22,0.42356,0.6499
2016-11-21,1.48364,2.21852
2016-11-18,-0.45549,-0.67291
2016-11-17,0.96154,1.4183
2016-11-16,-0.29179,-0.41298
2016-11-15,1.53781,2.31811
2016-11-14,0.02822,0.0
2016-11-11,-0.32353,-0.43456
2016-11-10,0.4096,0.60107
2016-11-09,2.22351,3.3451
2016-11-08,0.8445,1.25754
2016-11-07,4.42451,6.66175
2016-11-04,-0.30317,-0.50053
2016-11-03,-0.84173,-1.22832
2016-11-02,-1.27615,-1.92492
2016-11-01,-1.37568,-2.04361
2016-10-31,-0.02926,-0.05739
2016-10-28,-0.61073,-0.91206
2016-10-27,-0.57829,-0.88996
2016-10-26,-0.37448,-0.53407
2016-10-25,-0.7292,-1.13891
2016-10-24,0.90896,1.40851
2016-10-21,0.01443,-0.02831
2016-10-20,-0.30211,-0.39262
2016-10-19,0.47702,0.67787
2016-10-18,1.22915,1.84108
2016-10-17,-0.62527,-0.91193
2016-10-14,0.04364,0.05689
2016-10-13,-0.62166,-0.93234
2016-10-12,0.23185,0.35427
2016-10-11,-2.50071,-3.73895
2016-10-10,0.94124,1.38337
2016-10-07,-0.65174,-0.97287
2016-10-06,0.09928,0.13706
2016-10-05,0.91599,1.39087
2016-10-04,-0.97789,-1.46669
2016-10-03,-0.61972,-0.95018
2016-09-30,1.57368,2.39074
2016-09-29,-1.85341,-2.79692
2016-09-28,1.07863,1.63431
2016-09-27,1.27929,1.94582
2016-09-26,-1.69563,-2.56459
2016-09-23,-1.14541,-1.72922
2016-09-22,1.28749,1.94028
2016-09-21,2.10922,3.24507
2016-09-20,0.04336,0.08472
2016-09-19,0.0,-0.01398
2016-09-16,-0.76018,-1.13065
2016-09-15,2.03425,3.06431
2016-09-14,-0.10234,-0.15814
2016-09-13,-2.92364,-4.36813
2016-09-12,2.93645,4.40255
2016-09-09,-4.87771,-7.34774
2016-09-08,-0.45649,-0.67309
2016-09-07,0.0,0.01307
2016-09-06,0.59839,0.89213
2016-09-02,0.85614,1.26756
2016-09-01,-0.01403,-0.01335
2016-08-31,-0.46096,-0.66984
2016-08-30,-0.36186,-0.54629
2016-08-29,1.05485,1.59683
2016-08-26,-0.32244,-0.48485
2016-08-25,-0.26566,-0.40241
2016-08-24,-1.03778,-1.57129
2016-08-23,0.38894,0.59769
2016-08-22,-0.09714,-0.17224
2016-08-19,-0.27678,-0.40922
2016-08-18,0.44482,0.66476
2016-08-17,0.40475,0.62881
2016-08-16,-1.04958,-1.60582
2016-08-15,0.56944,0.87626
2016-08-12,-0.16639,-0.23841
2016-08-11,0.96598,1.45122
2016-08-10,-0.51532,-0.7601
2016-08-09,0.09759,0.12016
2016-08-08,-0.15312,-0.2529
2016-08-05,1.68436,2.58197
2016-08-04,0.11336,0.13666
2016-08-03,0.67047,1.00857
2016-08-02,-1.26761,-1.89792
2016-08-01,-0.26689,-0.39171
2016-07-29,0.32413,0.48847
2016-07-28,0.32518,0.49086
2016-07-27,-0.23977,-0.3534
2016-07-26,0.07057,0.09506
2016-07-25,-0.58931,-0.90283
2016-07-22,0.90613,1.35227
2016-07-21,-0.7448,-1.08107
2016-07-20,0.87893,1.30044
2016-07-19,-0.28273,-0.42238
2016-07-18,0.48295,0.71366
2016-07-15,-0.19847,-0.28743
2016-07-14,1.07465,1.58509
2016-07-13,0.01433,0.04173
2016-07-12,1.40968,2.10183
2016-07-11,0.68774,1.0188
2016-07-08,3.0303,4.5763
2016-07-07,-0.16556,-0.25456
2016-07-06,1.15713,1.72036
2016-07-05,-1.35176,-2.05755
2016-07-01,0.39204,0.63016
2016-06-30,2.71024,4.05949
2016-06-29,3.42784,5.13771
2016-06-28,3.60106,5.39792
2016-06-27,-3.61484,-5.44741
2016-06-24,-7.21282,-10.78504
2016-06-23,2.68211,4.00729
2016-06-22,-0.48529,-0.63348
2016-06-21,0.54895,0.83635
2016-06-20,1.18809,1.73278
2016-06-17,-0.67433,-0.98039
2016-06-16,0.64785,0.97463
2016-06-15,-0.35352,-0.5387
2016-06-14,-0.35227,-0.52028
2016-06-13,-1.56792,-2.36153
2016-06-10,-1.84966,-2.76109
2016-06-09,-0.32448,-0.50622
2016-06-08,0.6831,1.0374
2016-06-07,0.25309,0.39601
2016-06-06,0.99233,1.47343
2016-06-03,-0.58296,-0.88509
2016-06-02,0.58638,0.87813
2016-06-01,0.24115,0.38856
2016-05-31,-0.19555,-0.29803
2016-05-27,0.88012,1.32795
2016-05-26,0.0,-0.03033
2016-05-25,1.38462,2.09473
2016-05-24,2.71808,4.10503
2016-05-23,-0.40919,-0.62151
2016-05-20,1.24283,1.85035
2016-05-19,-0.74332,-1.12326
2016-05-18,0.0633,0.09639
2016-05-17,-1.83315,-2.73422
2016-05-16,1.98035,2.95994
2016-05-13,-1.69755,-2.53998
2016-05-12,-0.01557,-0.01552
2016-05-11,-1.81929,-2.72964
2016-05-10,2.49138,3.74941
2016-05-09,0.14122,0.20593
2016-05-06,0.6793,0.9928
2016-05-05,-0.0158,0.0
2016-05-04,-1.13991,-1.7308
2016-05-03,-1.749,-2.60511
2016-05-02,1.57394,2.33668
2016-04-29,-1.03331,-1.52872
2016-04-28,-1.84681,-2.74816
2016-04-27,0.34938,0.49804
2016-04-26,0.36591,0.56139
2016-04-25,-0.36458,-0.55826
2016-04-22,0.01519,0.01494
2016-04-21,-1.05232,-1.56018
2016-04-20,0.15056,0.22338
2016-04-19,0.62112,0.93206
2016-04-18,1.32003,1.96184
2016-04-15,-0.21443,-0.30573
2016-04-14,0.04597,0.07661
2016-04-13,2.01657,3.04064
2016-04-12,1.94422,2.90224
2016-04-11,-0.55468,-0.83585
2016-04-08,0.55777,0.8429
2016-04-07,-2.3954,-3.59502
2016-04-06,2.17737,3.2435
2016-04-05,-2.03955,-3.05069
2016-04-04,-0.61891,-0.91474
2016-04-01,1.26919,1.91137
2016-03-31,-0.42128,-0.62779
2016-03-30,0.88147,1.32035
2016-03-29,1.8109,2.71181
2016-03-28,0.11231,0.14725
2016-03-24,-0.08015,-0.11423
2016-03-23,-1.51563,-1.92339
2016-03-22,-0.15763,-0.23985
2016-03-21,0.18951,0.28865
2016-03-18,0.86015,1.316
2016-03-17,1.32343,1.97167
2016-03-16,1.14267,1.68446
2016-03-15,-0.37404,-0.55286
2016-03-14,-0.24335,-0.36705
2016-03-11,3.31881,4.99474
2016-03-10,0.05031,0.0526
2016-03-09,1.03355,1.56705
2016-03-08,-2.22001,-3.32284
2016-03-07,0.1992,0.27607
2016-03-04,0.65163,0.9939
2016-03-03,0.72366,1.0749
2016-03-02,0.83149,1.26736
2016-03-01,4.78307,7.15262
2016-02-29,-1.60952,-2.42564
2016-02-26,-0.38341,-0.53842
2016-02-25,2.33637,3.47589
2016-02-24,0.89977,1.34293
2016-02-23,-2.50877,-3.72851
2016-02-22,2.88809,4.31998
2016-02-19,0.01805,0.0393
2016-02-18,-0.91234,-1.38835
2016-02-17,3.28899,4.95872
2016-02-16,3.36134,5.03827
2016-02-12,3.93013,5.87441
2016-02-11,-2.43997,-3.64346
2016-02-10,0.01937,0.02148
2016-02-09,-0.09675,-0.12998
2016-02-08,-2.82061,-4.23237
2016-02-05,-3.69431,-5.54557
2016-02-04,0.34527,0.51231
2016-02-03,1.0652,1.60116
2016-02-02,-3.73055,-5.62777
2016-02-01,-0.10597,-0.13184
2016-01-29,4.94903,7.43646
2016-01-28,1.12465,1.66873
2016-01-27,-2.18188,-3.24876
2016-01-26,2.82805,4.21708
2016-01-25,-3.14098,-4.69214
2016-01-22,4.06689,6.09138
