Date,SPX Close,SPXTR Close,RF Rate
1994-03-08,465.8800048828125,570.47998046875,0.012
1994-03-09,467.05999755859375,572.1699829101562,0.012
1994-03-10,463.8999938964844,568.3200073242188,0.012
1994-03-11,466.4400024414063,571.4400024414062,0.012
1994-03-14,467.3900146484375,572.6199951171875,0.012
1994-03-15,467.010009765625,572.2100219726562,0.012
1994-03-16,469.4200134277344,575.1900024414062,0.012
1994-03-17,470.8999938964844,577.030029296875,0.012
1994-03-18,471.05999755859375,577.22998046875,0.012
1994-03-21,468.5400085449219,574.1400146484375,0.012
1994-03-22,468.7999877929688,574.469970703125,0.012
1994-03-23,468.5400085449219,574.1500244140625,0.012
1994-03-24,464.3500061035156,569.02001953125,0.012
1994-03-25,460.5799865722656,564.719970703125,0.012
1994-03-28,460.0,564.010009765625,0.012
1994-03-29,452.4800109863281,554.8400268554688,0.012
1994-03-30,445.5499877929688,546.3599853515625,0.012
1994-03-31,445.7699890136719,546.6500244140625,0.012
1994-04-04,438.9200134277344,538.3699951171875,0.014
1994-04-05,448.2900085449219,550.02001953125,0.014
1994-04-06,448.0499877929688,549.72998046875,0.014
1994-04-07,450.8800048828125,553.2000122070312,0.014
1994-04-08,447.1000061035156,548.5999755859375,0.014
1994-04-11,449.8699951171875,552.0499877929688,0.014
1994-04-12,447.5700073242188,549.25,0.014
1994-04-13,446.260009765625,547.6500244140625,0.014
1994-04-14,446.3800048828125,547.8400268554688,0.014
1994-04-15,446.1799926757813,547.5900268554688,0.014
1994-04-18,442.4599914550781,543.0800170898438,0.014
1994-04-19,442.5400085449219,543.2000122070312,0.014
1994-04-20,441.9599914550781,542.489990234375,0.014
1994-04-21,448.7300109863281,550.8099975585938,0.014
1994-04-22,447.6300048828125,549.4500122070312,0.014
1994-04-25,452.7099914550781,555.77001953125,0.014
1994-04-26,451.8699951171875,554.8300170898438,0.014
1994-04-28,449.1000061035156,551.4400024414062,0.014
1994-04-29,450.9100036621094,553.6599731445312,0.014
1994-05-02,453.0199890136719,556.4400024414062,0.015
1994-05-03,453.0299987792969,556.5399780273438,0.015
1994-05-04,451.7200012207031,555.0,0.015
1994-05-05,451.3800048828125,554.780029296875,0.015
1994-05-06,447.8200073242188,550.4600219726562,0.015
1994-05-09,442.3200073242188,544.1400146484375,0.015
1994-05-10,446.010009765625,548.719970703125,0.015
1994-05-11,441.489990234375,543.2000122070312,0.015
1994-05-12,443.75,546.010009765625,0.015
1994-05-13,444.1400146484375,546.5,0.015
1994-05-16,444.489990234375,547.0999755859375,0.015
1994-05-17,449.3699951171875,553.2100219726562,0.015
1994-05-18,453.6900024414063,558.5599975585938,0.015
1994-05-19,456.4800109863281,562.02001953125,0.015
1994-05-20,454.9200134277344,560.3499755859375,0.015
1994-05-23,453.2000122070313,558.2999877929688,0.015
1994-05-24,454.80999755859375,560.3900146484375,0.015
1994-05-25,456.3399963378906,562.4299926757812,0.015
1994-05-26,457.05999755859375,563.3200073242188,0.015
1994-05-27,457.3299865722656,563.760009765625,0.015
1994-05-31,456.5,562.75,0.015
1994-06-01,457.6300048828125,564.1900024414062,0.014
1994-06-02,457.6499938964844,564.3400268554688,0.014
1994-06-03,460.1300048828125,567.4299926757812,0.014
1994-06-06,458.8800048828125,566.010009765625,0.014
1994-06-07,458.2099914550781,565.2100219726562,0.014
1994-06-08,457.05999755859375,563.7999877929688,0.014
1994-06-09,457.8599853515625,565.0499877929688,0.014
1994-06-10,458.6700134277344,566.0599975585938,0.014
1994-06-13,459.1000061035156,566.6099853515625,0.014
1994-06-14,462.3699951171875,570.6799926757812,0.014
1994-06-15,460.6099853515625,568.530029296875,0.014
1994-06-16,461.9299926757813,570.2000122070312,0.014
1994-06-17,458.4500122070313,565.9099731445312,0.014
1994-06-20,455.4800109863281,562.25,0.014
1994-06-21,451.3399963378906,557.1400146484375,0.014
1994-06-22,453.0899963378906,559.3099975585938,0.014
1994-06-23,449.6300048828125,555.0399780273438,0.014
1994-06-24,442.7999877929688,546.8499755859375,0.014
1994-06-27,447.30999755859375,552.489990234375,0.014
1994-06-28,446.0700073242188,551.0999755859375,0.014
1994-06-29,447.6300048828125,553.0800170898438,0.014
1994-06-30,444.2699890136719,548.9600219726562,0.014
1994-07-01,446.2000122070313,551.469970703125,0.014
1994-07-05,446.3699951171875,551.8300170898438,0.014
1994-07-06,446.1300048828125,551.5499877929688,0.014
1994-07-07,448.3800048828125,554.3300170898438,0.014
1994-07-08,449.5499877929688,555.77001953125,0.014
1994-07-11,448.05999755859375,554.0,0.014
1994-07-12,447.9500122070313,553.8699951171875,0.014
1994-07-13,448.7300109863281,554.8300170898438,0.014
1994-07-14,453.4100036621094,560.6799926757812,0.014
1994-07-15,454.1600036621094,561.5999755859375,0.014
1994-07-18,455.2200012207031,562.969970703125,0.014
1994-07-19,453.8599853515625,561.3099975585938,0.014
1994-07-20,451.6000061035156,558.52001953125,0.014
1994-07-21,452.6099853515625,559.77001953125,0.014
1994-07-22,453.1099853515625,560.3900146484375,0.014
1994-07-25,454.25,561.9000244140625,0.014
1994-07-26,453.3599853515625,560.8599853515625,0.014
1994-07-27,452.5700073242188,559.9199829101562,0.014
1994-07-28,454.239990234375,561.969970703125,0.014
1994-07-29,458.260009765625,566.97998046875,0.014
1994-08-01,461.010009765625,570.5399780273438,0.016
1994-08-02,460.55999755859375,570.1599731445312,0.016
1994-08-03,461.4500122070313,571.2899780273438,0.016
1994-08-04,458.3999938964844,567.6699829101562,0.016
1994-08-05,457.0899963378906,566.0700073242188,0.016
1994-08-08,457.8900146484375,567.1900024414062,0.016
1994-08-09,457.9200134277344,567.510009765625,0.016
1994-08-10,460.2999877929688,570.5,0.016
1994-08-11,458.8800048828125,568.760009765625,0.016
1994-08-12,461.9400024414063,572.5900268554688,0.016
1994-08-15,461.2300109863281,571.8900146484375,0.016
1994-08-16,465.010009765625,576.6599731445312,0.016
1994-08-17,465.1700134277344,576.8900146484375,0.016
1994-08-18,463.1700134277344,574.4299926757812,0.016
1994-08-19,463.6799926757813,575.0800170898438,0.016
1994-08-22,462.3200073242188,573.4600219726562,0.016
1994-08-23,464.510009765625,576.1900024414062,0.016
1994-08-24,469.0299987792969,581.8300170898438,0.016
1994-08-25,468.0799865722656,580.739990234375,0.016
1994-08-26,473.7999877929688,587.969970703125,0.016
1994-08-29,474.5899963378906,589.0499877929688,0.016
1994-08-30,476.0700073242188,590.9299926757812,0.016
1994-08-31,475.489990234375,590.22998046875,0.016
1994-09-01,473.1700134277344,587.4500122070312,0.017
1994-09-02,470.989990234375,584.9099731445312,0.017
1994-09-06,471.8599853515625,586.02001953125,0.017
1994-09-07,470.989990234375,584.9099731445312,0.017
1994-09-08,473.1400146484375,587.6400146484375,0.017
1994-09-09,468.1799926757813,581.739990234375,0.017
1994-09-12,466.2099914550781,579.3300170898438,0.017
1994-09-13,467.510009765625,580.969970703125,0.017
1994-09-14,468.7999877929688,582.5700073242188,0.017
1994-09-15,474.80999755859375,590.0800170898438,0.017
1994-09-16,471.1900024414063,585.5900268554688,0.017
1994-09-19,470.8500061035156,585.4000244140625,0.017
1994-09-20,463.3599853515625,576.1099853515625,0.017
1994-09-21,461.4599914550781,573.75,0.017
1994-09-22,461.2699890136719,573.52001953125,0.017
1994-09-23,459.6700134277344,571.530029296875,0.017
1994-09-26,460.8200073242188,573.3300170898438,0.017
1994-09-27,462.0499877929688,574.8699951171875,0.017
1994-09-28,464.8399963378906,578.3499755859375,0.017
1994-09-29,462.239990234375,575.2000122070312,0.017
1994-09-30,462.7099914550781,575.7999877929688,0.017
1994-10-03,461.739990234375,574.8200073242188,0.018
1994-10-04,454.5899963378906,566.0499877929688,0.018
1994-10-05,453.5199890136719,564.719970703125,0.018
1994-10-06,452.3599853515625,563.280029296875,0.018
1994-10-07,455.1000061035156,566.75,0.018
1994-10-10,459.0400085449219,571.6599731445312,0.018
1994-10-11,465.7900085449219,580.0900268554688,0.018
1994-10-12,465.4700012207031,579.6900024414062,0.018
1994-10-13,467.7900085449219,582.1799926757812,0.018
1994-10-14,469.1000061035156,584.260009765625,0.018
1994-10-17,468.9599914550781,584.1400146484375,0.018
1994-10-18,467.6600036621094,582.5399780273438,0.018
1994-10-19,470.2799987792969,585.8099975585938,0.018
1994-10-20,466.8500061035156,581.5399780273438,0.018
1994-10-21,464.8900146484375,579.0999755859375,0.018
1994-10-24,460.8299865722656,574.0900268554688,0.018
1994-10-25,461.5299987792969,575.030029296875,0.018
1994-10-26,462.6199951171875,576.4600219726562,0.018
1994-10-27,465.8500061035156,580.47998046875,0.018
1994-10-28,473.7699890136719,590.3800048828125,0.018
1994-10-31,472.3500061035156,588.72998046875,0.018
1994-11-01,468.4200134277344,583.97998046875,0.018
1994-11-02,466.510009765625,581.6500244140625,0.018
1994-11-03,467.9100036621094,583.489990234375,0.018
1994-11-04,462.2799987792969,576.75,0.018
1994-11-07,463.0700073242188,577.9099731445312,0.018
1994-11-08,465.6499938964844,581.27001953125,0.018
1994-11-09,465.3999938964844,581.010009765625,0.018
1994-11-10,464.3699951171875,579.760009765625,0.018
1994-11-11,462.3500061035156,577.239990234375,0.018
1994-11-14,466.0400085449219,581.989990234375,0.018
1994-11-15,465.0299987792969,580.75,0.018
1994-11-16,465.6199951171875,581.5700073242188,0.018
1994-11-17,463.5700073242188,579.0399780273438,0.018
1994-11-18,461.4700012207031,576.5399780273438,0.018
1994-11-21,458.2999877929688,572.6099853515625,0.018
1994-11-22,450.0899963378906,562.3499755859375,0.018
1994-11-23,449.9299926757813,562.22998046875,0.018
1994-11-25,452.2900085449219,565.3900146484375,0.018
1994-11-28,454.1600036621094,567.8300170898438,0.018
1994-11-29,455.1700134277344,569.1199951171875,0.018
1994-11-30,453.6900024414063,567.2899780273438,0.018
1994-12-01,448.9200134277344,561.4299926757812,0.021
1994-12-02,453.2999877929688,566.989990234375,0.021
1994-12-05,453.3200073242188,567.1099853515625,0.021
1994-12-06,453.1099853515625,566.8699951171875,0.021
1994-12-07,451.2300109863281,564.5399780273438,0.021
1994-12-08,445.4500122070313,557.3300170898438,0.021
1994-12-09,446.9599914550781,559.4600219726562,0.021
1994-12-12,449.4700012207031,562.6400146484375,0.021
1994-12-13,450.1499938964844,563.5399780273438,0.021
1994-12-14,454.9700012207031,569.5800170898438,0.021
1994-12-15,455.3399963378906,570.0900268554688,0.021
1994-12-16,458.7999877929688,574.4299926757812,0.021
1994-12-19,457.9100036621094,573.3300170898438,0.021
1994-12-20,457.1000061035156,572.3499755859375,0.021
1994-12-21,459.6099853515625,575.5,0.021
1994-12-22,459.6799926757813,575.5800170898438,0.021
1994-12-23,459.8299865722656,576.2100219726562,0.021
1994-12-27,462.4700012207031,579.530029296875,0.021
1994-12-28,460.8599853515625,577.510009765625,0.021
1994-12-29,461.1700134277344,577.9199829101562,0.021
1994-12-30,459.2699890136719,575.7100219726562,0.021
1995-01-03,459.1099853515625,575.52001953125,0.02
1995-01-04,460.7099914550781,577.6900024414062,0.02
1995-01-05,460.3399963378906,577.2999877929688,0.02
1995-01-06,460.6799926757813,577.719970703125,0.02
1995-01-09,460.8299865722656,577.97998046875,0.02
1995-01-10,461.6799926757813,579.0499877929688,0.02
1995-01-11,461.6600036621094,579.030029296875,0.02
1995-01-12,461.6400146484375,579.0,0.02
1995-01-13,465.9700012207031,584.5399780273438,0.02
1995-01-16,469.3800048828125,588.8200073242188,0.02
1995-01-17,470.0499877929688,589.6799926757812,0.02
1995-01-18,469.7099914550781,589.27001953125,0.02
1995-01-19,466.9500122070313,585.7999877929688,0.02
1995-01-20,464.7799987792969,583.0800170898438,0.02
1995-01-23,465.8200073242188,584.4099731445312,0.02
1995-01-24,465.8599853515625,584.52001953125,0.02
1995-01-25,467.4400024414063,586.5900268554688,0.02
1995-01-26,468.3200073242188,587.719970703125,0.02
1995-01-27,470.3900146484375,590.3300170898438,0.02
1995-01-30,468.510009765625,588.0800170898438,0.02
1995-01-31,470.4200134277344,590.6400146484375,0.02
1995-02-01,470.3999938964844,590.6500244140625,0.021
1995-02-02,472.7900085449219,593.72998046875,0.021
1995-02-03,478.6499938964844,601.1300048828125,0.021
1995-02-06,481.1400146484375,604.5599975585938,0.021
1995-02-07,480.80999755859375,604.2100219726562,0.021
1995-02-08,481.1900024414063,604.739990234375,0.021
1995-02-09,480.1900024414063,603.6199951171875,0.021
1995-02-10,481.4599914550781,605.3300170898438,0.021
1995-02-13,481.6499938964844,605.7100219726562,0.021
1995-02-14,482.5499877929688,606.9600219726562,0.021
1995-02-15,484.5400085449219,609.52001953125,0.021
1995-02-16,485.2200012207031,610.3800048828125,0.021
1995-02-17,481.9700012207031,606.4099731445312,0.021
1995-02-21,482.7200012207031,607.4099731445312,0.021
1995-02-22,485.0700073242188,610.4199829101562,0.021
1995-02-23,486.9100036621094,612.8699951171875,0.021
1995-02-24,488.1099853515625,614.4000244140625,0.021
1995-02-27,483.80999755859375,609.1199951171875,0.021
1995-02-28,487.3900146484375,613.6500244140625,0.021
1995-03-01,485.6499938964844,611.6400146484375,0.02
1995-03-02,485.1300048828125,611.010009765625,0.02
1995-03-03,485.4200134277344,611.5,0.02
1995-03-06,485.6300048828125,611.8699951171875,0.02
1995-03-07,482.1199951171875,607.47998046875,0.02
1995-03-08,483.1400146484375,608.77001953125,0.02
1995-03-09,483.1600036621094,609.1099853515625,0.02
1995-03-10,489.5700073242188,617.2000122070312,0.02
1995-03-13,490.0499877929688,617.8499755859375,0.02
1995-03-14,492.8900146484375,621.4500122070312,0.02
1995-03-15,491.8800048828125,620.2100219726562,0.02
1995-03-16,495.4100036621094,624.7100219726562,0.02
1995-03-17,495.5199890136719,624.8499755859375,0.02
1995-03-20,496.1400146484375,625.6500244140625,0.02
1995-03-21,495.0700073242188,624.2999877929688,0.02
1995-03-22,495.6700134277344,625.0599975585938,0.02
1995-03-23,495.9500122070313,625.4099731445312,0.02
1995-03-24,500.9700012207031,631.739990234375,0.02
1995-03-27,503.2000122070313,634.8300170898438,0.02
1995-03-28,503.8999938964844,635.719970703125,0.02
1995-03-29,503.1199951171875,634.739990234375,0.02
1995-03-30,502.2200012207031,633.6500244140625,0.02
1995-03-31,500.7099914550781,631.760009765625,0.02
1995-04-03,501.8500061035156,633.3300170898438,0.023
1995-04-04,505.239990234375,637.77001953125,0.023
1995-04-05,505.5700073242188,638.3099975585938,0.023
1995-04-06,506.0799865722656,638.9500122070312,0.023
1995-04-07,506.4200134277344,639.4400024414062,0.023
1995-04-10,507.010009765625,640.2100219726562,0.023
1995-04-11,505.5299987792969,638.3400268554688,0.023
1995-04-12,507.1700134277344,640.4600219726562,0.023
1995-04-13,509.2300109863281,643.0700073242188,0.023
1995-04-17,506.1300048828125,639.219970703125,0.023
1995-04-18,505.3699951171875,638.280029296875,0.023
1995-04-19,504.9200134277344,637.72998046875,0.023
1995-04-20,505.2900085449219,638.1900024414062,0.023
1995-04-21,508.489990234375,642.239990234375,0.023
1995-04-24,512.8900146484375,647.9299926757812,0.023
1995-04-25,512.0999755859375,647.010009765625,0.023
1995-04-26,512.6599731445312,647.77001953125,0.023
1995-04-27,513.5499877929688,648.8900146484375,0.023
1995-04-28,514.7100219726562,650.3599853515625,0.023
1995-05-01,514.260009765625,649.9500122070312,0.024
1995-05-02,514.8599853515625,650.8099975585938,0.024
1995-05-03,520.47998046875,657.9400024414062,0.024
1995-05-04,520.5399780273438,658.219970703125,0.024
1995-05-05,520.1199951171875,657.739990234375,0.024
1995-05-08,523.9600219726562,662.8200073242188,0.024
1995-05-09,523.5599975585938,662.5800170898438,0.024
1995-05-10,524.3599853515625,663.6500244140625,0.024
1995-05-11,524.3699951171875,663.760009765625,0.024
1995-05-12,525.5499877929688,665.280029296875,0.024
1995-05-15,527.739990234375,668.22998046875,0.024
1995-05-16,528.1900024414062,668.8900146484375,0.024
1995-05-17,527.0700073242188,667.47998046875,0.024
1995-05-18,519.5800170898438,658.0399780273438,0.024
1995-05-19,519.1900024414062,657.8499755859375,0.024
1995-05-22,523.6500244140625,663.5700073242188,0.024
1995-05-23,528.5900268554688,669.8599853515625,0.024
1995-05-24,528.6099853515625,669.9500122070312,0.024
1995-05-25,528.5900268554688,670.0999755859375,0.024
1995-05-26,523.6500244140625,663.9500122070312,0.024
1995-05-30,523.5800170898438,663.8900146484375,0.024
1995-05-31,533.4000244140625,676.3599853515625,0.024
1995-06-01,533.489990234375,676.530029296875,0.021
1995-06-02,532.510009765625,675.4000244140625,0.021
1995-06-05,535.5999755859375,679.3200073242188,0.021
1995-06-06,535.5499877929688,679.3599853515625,0.021
1995-06-07,533.1300048828125,676.2899780273438,0.021
1995-06-08,532.3499755859375,675.3900146484375,0.021
1995-06-09,527.9400024414062,669.7999877929688,0.021
1995-06-12,530.8800048828125,673.5599975585938,0.021
1995-06-13,536.0499877929688,680.4099731445312,0.021
1995-06-14,536.469970703125,680.989990234375,0.021
1995-06-15,537.1199951171875,681.8200073242188,0.021
1995-06-16,539.8300170898438,685.260009765625,0.021
1995-06-19,545.219970703125,692.1500244140625,0.021
1995-06-20,544.97998046875,691.8499755859375,0.021
1995-06-21,543.97998046875,690.5900268554688,0.021
1995-06-22,551.0700073242188,699.6300048828125,0.021
1995-06-23,549.7100219726562,697.9199829101562,0.021
1995-06-26,544.1300048828125,690.8400268554688,0.021
1995-06-27,542.4299926757812,688.6799926757812,0.021
1995-06-28,544.72998046875,691.8900146484375,0.021
1995-06-29,543.8699951171875,690.7999877929688,0.021
1995-06-30,544.75,692.0700073242188,0.021
1995-07-03,547.0900268554688,695.0800170898438,0.023
1995-07-05,547.260009765625,695.4099731445312,0.023
1995-07-06,553.989990234375,704.1400146484375,0.023
1995-07-07,556.3699951171875,707.280029296875,0.023
1995-07-10,557.1900024414062,708.3300170898438,0.023
1995-07-11,554.780029296875,705.280029296875,0.023
1995-07-12,560.8900146484375,713.0999755859375,0.023
1995-07-13,561.0,713.260009765625,0.023
1995-07-14,559.8900146484375,711.8499755859375,0.023
1995-07-17,562.719970703125,715.4500122070312,0.023
1995-07-18,558.4600219726562,710.0999755859375,0.023
1995-07-19,550.97998046875,700.6599731445312,0.023
1995-07-20,553.5399780273438,703.9299926757812,0.023
1995-07-21,553.6199951171875,704.0499877929688,0.023
1995-07-24,556.6300048828125,707.8699951171875,0.023
1995-07-25,561.0999755859375,713.5599975585938,0.023
1995-07-26,561.6099853515625,714.25,0.023
1995-07-27,565.219970703125,718.9500122070312,0.023
1995-07-28,562.9299926757812,716.0700073242188,0.023
1995-07-31,562.0599975585938,715.02001953125,0.023
1995-08-01,559.6400146484375,711.9500122070312,0.02
1995-08-02,558.7999877929688,711.030029296875,0.02
1995-08-03,558.75,711.1599731445312,0.02
1995-08-04,558.9400024414062,711.4500122070312,0.02
1995-08-07,560.030029296875,712.9099731445312,0.02
1995-08-08,560.3900146484375,713.4400024414062,0.02
1995-08-09,559.7100219726562,712.6799926757812,0.02
1995-08-10,557.4500122070312,709.989990234375,0.02
1995-08-11,555.1099853515625,707.1400146484375,0.02
1995-08-14,559.739990234375,713.0999755859375,0.02
1995-08-15,558.5700073242188,711.7100219726562,0.02
1995-08-16,559.969970703125,713.6699829101562,0.02
1995-08-17,559.0399780273438,712.52001953125,0.02
1995-08-18,559.2100219726562,712.8200073242188,0.02
1995-08-21,558.1099853515625,711.4400024414062,0.02
1995-08-22,559.52001953125,713.27001953125,0.02
1995-08-23,557.1400146484375,710.3400268554688,0.02
1995-08-24,557.4600219726562,710.77001953125,0.02
1995-08-25,560.0999755859375,714.1500244140625,0.02
1995-08-28,559.0499877929688,712.8200073242188,0.02
1995-08-29,560.0,714.1300048828125,0.02
1995-08-30,560.9199829101562,715.5399780273438,0.02
1995-08-31,561.8800048828125,716.8200073242188,0.02
1995-09-01,563.8400268554688,719.3400268554688,0.022
1995-09-05,569.1699829101562,726.260009765625,0.022
1995-09-06,570.1699829101562,727.6799926757812,0.022
1995-09-07,570.2899780273438,727.8800048828125,0.022
1995-09-08,572.6799926757812,730.9400024414062,0.022
1995-09-11,573.9099731445312,732.5399780273438,0.022
1995-09-12,576.510009765625,735.8699951171875,0.022
1995-09-13,578.77001953125,739.1099853515625,0.022
1995-09-14,583.6099853515625,745.3099975585938,0.022
1995-09-15,583.3499755859375,744.97998046875,0.022
1995-09-18,582.77001953125,744.5,0.022
1995-09-19,584.2000122070312,746.3400268554688,0.022
1995-09-20,586.77001953125,749.6599731445312,0.022
1995-09-21,583.0,744.8800048828125,0.022
1995-09-22,581.72998046875,743.260009765625,0.022
1995-09-25,581.8099975585938,743.3599853515625,0.022
1995-09-26,581.4099731445312,742.8499755859375,0.022
1995-09-27,581.0399780273438,742.739990234375,0.022
1995-09-28,585.8699951171875,748.9299926757812,0.022
1995-09-29,584.4099731445312,747.0700073242188,0.022
1995-10-02,581.719970703125,743.6500244140625,0.021
1995-10-03,582.3400268554688,744.469970703125,0.021
1995-10-04,581.469970703125,743.47998046875,0.021
1995-10-05,582.6300048828125,745.219970703125,0.021
1995-10-06,582.489990234375,745.1099853515625,0.021
1995-10-09,578.3699951171875,739.8400268554688,0.021
1995-10-10,577.52001953125,738.75,0.021
1995-10-11,579.4600219726562,741.3400268554688,0.021
1995-10-12,583.0999755859375,746.02001953125,0.021
1995-10-13,584.5,747.8200073242188,0.021
1995-10-16,583.030029296875,745.9299926757812,0.021
1995-10-17,586.780029296875,750.72998046875,0.021
1995-10-18,587.4400024414062,751.7100219726562,0.021
1995-10-19,590.6500244140625,755.8300170898438,0.021
1995-10-20,587.4600219726562,751.760009765625,0.021
1995-10-23,585.0599975585938,748.7000122070312,0.021
1995-10-24,586.5399780273438,750.5900268554688,0.021
1995-10-25,582.469970703125,745.4299926757812,0.021
1995-10-26,576.719970703125,738.1099853515625,0.021
1995-10-27,579.7000122070312,742.0,0.021
1995-10-30,583.25,746.6300048828125,0.021
1995-10-31,581.5,744.4000244140625,0.021
1995-11-01,584.219970703125,748.010009765625,0.02
1995-11-02,589.719970703125,755.239990234375,0.02
1995-11-03,590.5700073242188,756.3699951171875,0.02
1995-11-06,588.4600219726562,753.739990234375,0.02
1995-11-07,586.3200073242188,751.030029296875,0.02
1995-11-08,591.7100219726562,758.0999755859375,0.02
1995-11-09,593.260009765625,760.3099975585938,0.02
1995-11-10,592.719970703125,759.6599731445312,0.02
1995-11-13,592.2999877929688,759.260009765625,0.02
1995-11-14,589.2899780273438,755.489990234375,0.02
1995-11-15,593.9600219726562,761.6699829101562,0.02
1995-11-16,597.3400268554688,766.0599975585938,0.02
1995-11-17,600.0700073242188,769.5700073242188,0.02
1995-11-20,596.8499755859375,765.5599975585938,0.02
1995-11-21,600.239990234375,770.0,0.02
1995-11-22,598.4000244140625,767.6599731445312,0.02
1995-11-24,599.969970703125,769.6900024414062,0.02
1995-11-27,601.3200073242188,771.4299926757812,0.02
1995-11-28,606.4500122070312,778.0999755859375,0.02
1995-11-29,607.6400146484375,779.97998046875,0.02
1995-11-30,605.3699951171875,777.0700073242188,0.02
1995-12-01,606.97998046875,779.1500244140625,0.024
1995-12-04,613.6799926757812,787.7999877929688,0.024
1995-12-05,617.6799926757812,793.010009765625,0.024
1995-12-06,620.1799926757812,796.4099731445312,0.024
1995-12-07,616.1699829101562,791.2899780273438,0.024
1995-12-08,617.47998046875,792.97998046875,0.024
1995-12-11,619.52001953125,795.6300048828125,0.024
1995-12-12,618.780029296875,794.6799926757812,0.024
1995-12-13,621.6900024414062,798.760009765625,0.024
1995-12-14,616.9199829101562,792.6900024414062,0.024
1995-12-15,616.3400268554688,791.9500122070312,0.024
1995-12-18,606.8099975585938,779.77001953125,0.024
1995-12-19,611.9299926757812,786.3499755859375,0.024
1995-12-20,605.9400024414062,778.6900024414062,0.024
1995-12-21,610.489990234375,784.5700073242188,0.024
1995-12-22,611.9500122070312,786.469970703125,0.024
1995-12-26,614.2999877929688,789.47998046875,0.024
1995-12-27,614.530029296875,790.2000122070312,0.024
1995-12-28,614.1199951171875,789.6900024414062,0.024
1995-12-29,615.9299926757812,792.0399780273438,0.024
1996-01-02,620.72998046875,798.219970703125,0.019
1996-01-03,621.3200073242188,799.1199951171875,0.019
1996-01-04,617.7000122070312,794.469970703125,0.019
1996-01-05,616.7100219726562,793.2000122070312,0.019
1996-01-08,618.4600219726562,795.6799926757812,0.019
1996-01-09,609.4500122070312,784.1599731445312,0.019
1996-01-10,598.47998046875,770.1099853515625,0.019
1996-01-11,602.6900024414062,775.5700073242188,0.019
1996-01-12,601.8099975585938,774.4299926757812,0.019
1996-01-15,599.8200073242188,771.8699951171875,0.019
1996-01-16,608.4400024414062,782.969970703125,0.019
1996-01-17,606.3699951171875,780.3699951171875,0.019
1996-01-18,608.239990234375,782.8499755859375,0.019
1996-01-19,611.8300170898438,787.47998046875,0.019
1996-01-22,613.4000244140625,789.5,0.019
1996-01-23,612.7899780273438,788.719970703125,0.019
1996-01-24,619.9600219726562,797.989990234375,0.019
1996-01-25,617.030029296875,794.219970703125,0.019
1996-01-26,621.6199951171875,800.1300048828125,0.019
1996-01-29,624.219970703125,803.6500244140625,0.019
1996-01-30,630.1500244140625,811.3099975585938,0.019
1996-01-31,636.02001953125,819.0,0.019
1996-02-01,638.4600219726562,822.2999877929688,0.02
1996-02-02,635.8400268554688,818.969970703125,0.02
1996-02-05,641.4299926757812,826.22998046875,0.02
1996-02-06,646.3300170898438,832.5599975585938,0.02
1996-02-07,649.9299926757812,837.3400268554688,0.02
1996-02-08,656.0700073242188,845.4400024414062,0.02
1996-02-09,656.3699951171875,845.8699951171875,0.02
1996-02-12,661.4500122070312,852.469970703125,0.02
1996-02-13,660.510009765625,851.47998046875,0.02
1996-02-14,655.5800170898438,845.239990234375,0.02
1996-02-15,651.3200073242188,839.9000244140625,0.02
1996-02-16,647.97998046875,835.7000122070312,0.02
1996-02-20,640.6500244140625,826.260009765625,0.02
1996-02-21,648.0999755859375,836.010009765625,0.02
1996-02-22,658.8599853515625,849.9299926757812,0.02
1996-02-23,659.0800170898438,850.22998046875,0.02
1996-02-26,650.4600219726562,839.1199951171875,0.02
1996-02-27,647.239990234375,835.0599975585938,0.02
1996-02-28,644.75,832.0999755859375,0.02
1996-02-29,640.4299926757812,826.5900268554688,0.02
1996-03-01,644.3699951171875,831.7000122070312,0.019
1996-03-04,650.8099975585938,840.1500244140625,0.019
1996-03-05,655.7899780273438,846.6599731445312,0.019
1996-03-06,652.0,842.02001953125,0.019
1996-03-07,653.6500244140625,844.2100219726562,0.019
1996-03-08,633.5,818.1900024414062,0.019
1996-03-11,640.02001953125,826.6500244140625,0.019
1996-03-12,637.0900268554688,822.8699951171875,0.019
1996-03-13,638.5499877929688,825.1400146484375,0.019
1996-03-14,640.8699951171875,828.1500244140625,0.019
1996-03-15,641.4299926757812,828.9000244140625,0.019
1996-03-18,652.6500244140625,843.4400024414062,0.019
1996-03-19,651.6900024414062,842.219970703125,0.019
1996-03-20,649.97998046875,840.02001953125,0.019
1996-03-21,649.1900024414062,839.0499877929688,0.019
1996-03-22,650.6199951171875,840.9000244140625,0.019
1996-03-25,650.0399780273438,840.1500244140625,0.019
1996-03-26,652.969970703125,843.9400024414062,0.019
1996-03-27,648.9099731445312,838.9500122070312,0.019
1996-03-28,648.9400024414062,839.0,0.019
1996-03-29,645.5,834.5499877929688,0.019
1996-04-01,653.72998046875,845.2000122070312,0.022
1996-04-02,655.260009765625,847.3499755859375,0.022
1996-04-03,655.8800048828125,848.1699829101562,0.022
1996-04-04,655.8599853515625,848.2100219726562,0.022
1996-04-08,644.239990234375,833.469970703125,0.022
1996-04-09,642.1900024414062,830.8400268554688,0.022
1996-04-10,633.5,819.6199951171875,0.022
1996-04-11,631.1799926757812,816.7000122070312,0.022
1996-04-12,636.7100219726562,823.8599853515625,0.022
